# Created At: Thu Sep 25 2025 09:07:09 GMT+0100 (British Summer Time)
# We regularly expand our single cell data corpus to improve results. Downloaded data and figures may differ in the future.
# Link Generated: https://cellxgene.cziscience.com/gene-expression?diseases=PATO%3A0000461&genes=NDUFS1%2CNDUFV1%2CSDHA%2CUQCRC1%2CUQCRB%2CCOX4I1%2CCOX5A%2CATP5F1A%2CATP5F1B%2CPPARGC1A&ver=2
# Dataset Filter Values: No selection
# Disease Filter Values: normal
# Self-Reported Ethnicity Filter Values: No selection
# Publication Filter Values: No selection
# Sex Filter Values: No selection
# Organism Filter Value: Homo sapiens
Tissue,Cell Type,Cell Count,Tissue Composition,Gene Symbol,Expression,"Expression, Scaled",Number of Cells Expressing Genes
abdomen,fallopian tube secretory epithelial cell,53830,,NDUFV1,,,
abdomen,fallopian tube secretory epithelial cell,53830,,SDHA,,,
abdomen,fallopian tube secretory epithelial cell,53830,,UQCRC1,,,
abdomen,fallopian tube secretory epithelial cell,53830,,UQCRB,,,
abdomen,fallopian tube secretory epithelial cell,53830,,COX4I1,,,
abdomen,fallopian tube secretory epithelial cell,53830,,COX5A,,,
abdomen,fallopian tube secretory epithelial cell,53830,,ATP5F1A,,,
abdomen,fallopian tube secretory epithelial cell,53830,,ATP5F1B,,,
abdomen,fallopian tube secretory epithelial cell,53830,,PPARGC1A,,,
abdomen,mast cell,177,,NDUFS1,,,
abdomen,mast cell,177,,NDUFV1,,,
abdomen,mast cell,177,,SDHA,,,
abdomen,mast cell,177,,UQCRC1,,,
abdomen,mast cell,177,,UQCRB,,,
abdomen,mast cell,177,,COX4I1,,,
abdomen,mast cell,177,,COX5A,,,
abdomen,mast cell,177,,ATP5F1A,,,
abdomen,mast cell,177,,ATP5F1B,,,
abdomen,mast cell,177,,PPARGC1A,,,
abdomen,endothelial cell,1362,,NDUFS1,,,
abdomen,endothelial cell,1362,,NDUFV1,,,
abdomen,endothelial cell,1362,,SDHA,,,
abdomen,endothelial cell,1362,,UQCRC1,,,
abdomen,endothelial cell,1362,,UQCRB,,,
abdomen,endothelial cell,1362,,COX4I1,,,
abdomen,endothelial cell,1362,,COX5A,,,
abdomen,endothelial cell,1362,,ATP5F1A,,,
abdomen,endothelial cell,1362,,ATP5F1B,,,
abdomen,endothelial cell,1362,,PPARGC1A,,,
abdomen,monocyte,55020,,NDUFS1,,,
abdomen,monocyte,55020,,NDUFV1,,,
abdomen,monocyte,55020,,SDHA,,,
abdomen,monocyte,55020,,UQCRC1,,,
abdomen,monocyte,55020,,UQCRB,,,
abdomen,monocyte,55020,,COX4I1,,,
abdomen,monocyte,55020,,COX5A,,,
abdomen,monocyte,55020,,ATP5F1A,,,
abdomen,monocyte,55020,,ATP5F1B,,,
abdomen,monocyte,55020,,PPARGC1A,,,
abdomen,dendritic cell,2773,,NDUFS1,,,
abdomen,dendritic cell,2773,,NDUFV1,,,
abdomen,dendritic cell,2773,,SDHA,,,
abdomen,dendritic cell,2773,,UQCRC1,,,
abdomen,dendritic cell,2773,,UQCRB,,,
abdomen,dendritic cell,2773,,COX4I1,,,
abdomen,dendritic cell,2773,,COX5A,,,
abdomen,dendritic cell,2773,,ATP5F1A,,,
abdomen,dendritic cell,2773,,ATP5F1B,,,
abdomen,dendritic cell,2773,,PPARGC1A,,,
abdomen,plasma cell,5262,,NDUFS1,,,
abdomen,plasma cell,5262,,NDUFV1,,,
abdomen,plasma cell,5262,,SDHA,,,
abdomen,plasma cell,5262,,UQCRC1,,,
abdomen,plasma cell,5262,,UQCRB,,,
abdomen,plasma cell,5262,,COX4I1,,,
abdomen,plasma cell,5262,,COX5A,,,
abdomen,plasma cell,5262,,ATP5F1A,,,
abdomen,plasma cell,5262,,ATP5F1B,,,
abdomen,plasma cell,5262,,PPARGC1A,,,
abdomen,B cell,6223,,NDUFS1,,,
abdomen,B cell,6223,,NDUFV1,,,
abdomen,B cell,6223,,SDHA,,,
abdomen,B cell,6223,,UQCRC1,,,
abdomen,B cell,6223,,UQCRB,,,
abdomen,B cell,6223,,COX4I1,,,
abdomen,B cell,6223,,COX5A,,,
abdomen,B cell,6223,,ATP5F1A,,,
abdomen,B cell,6223,,ATP5F1B,,,
abdomen,B cell,6223,,PPARGC1A,,,
abdomen,T cell,87662,,NDUFS1,,,
abdomen,T cell,87662,,NDUFV1,,,
abdomen,T cell,87662,,SDHA,,,
abdomen,T cell,87662,,UQCRC1,,,
abdomen,T cell,87662,,UQCRB,,,
abdomen,T cell,87662,,COX4I1,,,
abdomen,T cell,87662,,COX5A,,,
abdomen,T cell,87662,,ATP5F1A,,,
abdomen,T cell,87662,,ATP5F1B,,,
abdomen,T cell,87662,,PPARGC1A,,,
abdomen,fibroblast,31004,,NDUFS1,,,
abdomen,fibroblast,31004,,NDUFV1,,,
abdomen,fibroblast,31004,,SDHA,,,
abdomen,fibroblast,31004,,UQCRC1,,,
abdomen,fibroblast,31004,,UQCRB,,,
abdomen,fibroblast,31004,,COX4I1,,,
abdomen,fibroblast,31004,,COX5A,,,
abdomen,fibroblast,31004,,ATP5F1A,,,
abdomen,fibroblast,31004,,ATP5F1B,,,
abdomen,fibroblast,31004,,PPARGC1A,,,
adipose tissue,aggregated,448895,9.30%,NDUFS1,1.806728089527755,0.1489676686204821,41758
adipose tissue,aggregated,448895,4.24%,NDUFV1,1.7934727227079394,0.14427020215964043,19044
adipose tissue,aggregated,448895,4.82%,SDHA,1.7866305793246993,0.14184546812549864,21620
adipose tissue,aggregated,448895,2.13%,UQCRC1,1.7970978356602296,0.14555487777379914,9580
adipose tissue,aggregated,448895,16.43%,UQCRB,1.9251730367698898,0.19094245322578882,73756
adipose tissue,aggregated,448895,16.87%,COX4I1,1.9024787399807208,0.18289999770806278,75729
adipose tissue,aggregated,448895,2.81%,COX5A,1.7972583699599174,0.14561176827700806,12599
adipose tissue,aggregated,448895,4.95%,ATP5F1A,1.800399616008288,0.14672497005844903,22201
adipose tissue,aggregated,448895,5.59%,ATP5F1B,1.8092470991298635,0.14986036086214477,25111
adipose tissue,aggregated,448895,1.84%,PPARGC1A,1.8404882765117054,0.16093167898885427,8244
adipose tissue,cell,448895,9.30%,NDUFS1,1.806728089527755,0.1489676686204821,41758
adipose tissue,cell,448895,4.24%,NDUFV1,1.7934727227079394,0.14427020215964043,19044
adipose tissue,cell,448895,4.82%,SDHA,1.7866305793246993,0.14184546812549864,21620
adipose tissue,cell,448895,2.13%,UQCRC1,1.7970978356602296,0.14555487777379914,9580
adipose tissue,cell,448895,16.43%,UQCRB,1.9251730367698898,0.19094245322578882,73756
adipose tissue,cell,448895,16.87%,COX4I1,1.9024787399807208,0.18289999770806278,75729
adipose tissue,cell,448895,2.81%,COX5A,1.7972583699599174,0.14561176827700806,12599
adipose tissue,cell,448895,4.95%,ATP5F1A,1.800399616008288,0.14672497005844903,22201
adipose tissue,cell,448895,5.59%,ATP5F1B,1.8092470991298635,0.14986036086214477,25111
adipose tissue,cell,448895,1.84%,PPARGC1A,1.8404882765117054,0.16093167898885427,8244
adipose tissue,blood cell,3586,0.02%,NDUFS1,1.6798815046037947,0.10401549291291477,105
adipose tissue,blood cell,3586,0.00%,NDUFV1,1.535925441318088,0.05300002209934921,18
adipose tissue,blood cell,3586,0.00%,SDHA,1.5618459528142756,0.06218579078129776,11
adipose tissue,blood cell,3586,0.03%,UQCRC1,1.5927960755395107,0.07315396430957649,122
adipose tissue,blood cell,3586,0.10%,UQCRB,1.6868946148956103,0.10650081458147391,467
adipose tissue,blood cell,3586,0.10%,COX4I1,1.7034392521299164,0.1123639400288032,464
adipose tissue,blood cell,3586,0.01%,COX5A,1.5834782340309836,0.069851886851538,44
adipose tissue,blood cell,3586,0.01%,ATP5F1A,1.601394301194411,0.07620102269624164,65
adipose tissue,blood cell,3586,0.03%,ATP5F1B,1.6128245296641293,0.08025169255744781,117
adipose tissue,blood cell,3586,0.00%,PPARGC1A,2.59462571144104,0.42818458534750303,1
adipose tissue,mononuclear phagocyte,61597,1.11%,NDUFS1,1.8034920966751855,0.1478208902552282,4989
adipose tissue,mononuclear phagocyte,61597,0.48%,NDUFV1,1.802624932650862,0.14751358273400456,2175
adipose tissue,mononuclear phagocyte,61597,0.57%,SDHA,1.7740366415103557,0.1373824003509904,2559
adipose tissue,mononuclear phagocyte,61597,0.34%,UQCRC1,1.8128752918758229,0.15114612790045376,1519
adipose tissue,mononuclear phagocyte,61597,2.45%,UQCRB,1.8816801635253728,0.17552935179080348,10996
adipose tissue,mononuclear phagocyte,61597,2.50%,COX4I1,1.889525432032781,0.17830957554400476,11226
adipose tissue,mononuclear phagocyte,61597,0.50%,COX5A,1.8108574603429946,0.1504310442609033,2234
adipose tissue,mononuclear phagocyte,61597,0.68%,ATP5F1A,1.809954223433936,0.15011095315032358,3069
adipose tissue,mononuclear phagocyte,61597,0.88%,ATP5F1B,1.8065270021387834,0.1488964068230356,3945
adipose tissue,mononuclear phagocyte,61597,0.05%,PPARGC1A,1.793259762120589,0.14419473271166827,209
adipose tissue,professional antigen presenting cell,57968,1.05%,NDUFS1,1.7997451636904762,0.14649304378625072,4725
adipose tissue,professional antigen presenting cell,57968,0.46%,NDUFV1,1.7937784614397052,0.14437855053338008,2069
adipose tissue,professional antigen presenting cell,57968,0.53%,SDHA,1.7689510091145833,0.13558014259863624,2400
adipose tissue,professional antigen presenting cell,57968,0.31%,UQCRC1,1.8015663364955357,0.1471384350671902,1400
adipose tissue,professional antigen presenting cell,57968,2.26%,UQCRB,1.8739851126807319,0.17280236250800707,10167
adipose tissue,professional antigen presenting cell,57968,2.28%,COX4I1,1.8819890882697374,0.17563882923079463,10247
adipose tissue,professional antigen presenting cell,57968,0.46%,COX5A,1.803855277396537,0.14794959504936658,2072
adipose tissue,professional antigen presenting cell,57968,0.64%,ATP5F1A,1.8077649612903925,0.1493351175485572,2878
adipose tissue,professional antigen presenting cell,57968,0.81%,ATP5F1B,1.80269921875,0.14753990840751854,3625
adipose tissue,professional antigen presenting cell,57968,0.04%,PPARGC1A,1.790638213462018,0.1432657024504542,188
adipose tissue,secretory cell,2726,0.05%,NDUFS1,1.912204664580676,0.18634669256230602,245
adipose tissue,secretory cell,2726,0.03%,NDUFV1,1.9063636516702587,0.18427674137823077,116
adipose tissue,secretory cell,2726,0.04%,SDHA,1.8549100167410715,0.16604248746026862,175
adipose tissue,secretory cell,2726,0.01%,UQCRC1,1.9229813984462194,0.19016577554800876,56
adipose tissue,secretory cell,2726,0.05%,UQCRB,2.0153835408358396,0.2229114528789659,239
adipose tissue,secretory cell,2726,0.05%,COX4I1,1.9879222342638465,0.2131796538011775,246
adipose tissue,secretory cell,2726,0.02%,COX5A,1.875978025671554,0.17350861545905838,73
adipose tissue,secretory cell,2726,0.03%,ATP5F1A,1.8777109781901042,0.17412274303808184,117
adipose tissue,secretory cell,2726,0.03%,ATP5F1B,1.8822939223137454,0.1757468569992687,138
adipose tissue,secretory cell,2726,0.03%,PPARGC1A,1.9842203639497693,0.2118677767419348,149
adipose tissue,contractile cell,16234,0.41%,NDUFS1,1.911346682319744,0.1860426388948737,1855
adipose tissue,contractile cell,16234,0.20%,NDUFV1,1.8880062335617387,0.17777119860113397,903
adipose tissue,contractile cell,16234,0.19%,SDHA,1.8593062073778477,0.16760041930421057,834
adipose tissue,contractile cell,16234,0.14%,UQCRC1,1.880742217734133,0.17519696046913522,646
adipose tissue,contractile cell,16234,0.82%,UQCRB,2.1233085777844005,0.2611581682088715,3670
adipose tissue,contractile cell,16234,0.68%,COX4I1,1.9600079275777413,0.20328731953249435,3055
adipose tissue,contractile cell,16234,0.18%,COX5A,2.0678105919846286,0.24149066820811915,801
adipose tissue,contractile cell,16234,0.28%,ATP5F1A,1.9190815414380877,0.1887837355225007,1276
adipose tissue,contractile cell,16234,0.37%,ATP5F1B,1.917239114114114,0.18813081201773835,1665
adipose tissue,contractile cell,16234,0.12%,PPARGC1A,1.9144088745117187,0.1871278253943487,520
adipose tissue,myeloid leukocyte,65250,1.14%,NDUFS1,1.8040463746094513,0.14801731650593788,5121
adipose tissue,myeloid leukocyte,65250,0.47%,NDUFV1,1.8023628365156545,0.14742070052098172,2108
adipose tissue,myeloid leukocyte,65250,0.57%,SDHA,1.7711376934118335,0.13635506465748312,2569
adipose tissue,myeloid leukocyte,65250,0.35%,UQCRC1,1.7896493133408071,0.1429152538196727,1561
adipose tissue,myeloid leukocyte,65250,2.45%,UQCRB,1.8603863699649936,0.16798320973123887,10998
adipose tissue,myeloid leukocyte,65250,2.50%,COX4I1,1.8702118622790573,0.1714651896141022,11202
adipose tissue,myeloid leukocyte,65250,0.48%,COX5A,1.7973395072565543,0.14564052189317397,2136
adipose tissue,myeloid leukocyte,65250,0.67%,ATP5F1A,1.7996912320031624,0.14647393135460118,3004
adipose tissue,myeloid leukocyte,65250,0.86%,ATP5F1B,1.7914519238533593,0.1435540669539887,3870
adipose tissue,myeloid leukocyte,65250,0.08%,PPARGC1A,1.8735271344866071,0.1726400631740134,350
adipose tissue,mature B cell,140,0.00%,NDUFS1,1.6100438435872395,0.07926626682296024,9
adipose tissue,mature B cell,140,0.01%,NDUFV1,1.5977567475417565,0.07491193831893775,29
adipose tissue,mature B cell,140,0.00%,SDHA,1.5428004794650607,0.0554364134532371,18
adipose tissue,mature B cell,140,0.01%,UQCRC1,1.5532636642456055,0.059144380214799855,24
adipose tissue,mature B cell,140,0.02%,UQCRB,1.9928975328106746,0.21494281119803366,107
adipose tissue,mature B cell,140,0.03%,COX4I1,2.3162124988644623,0.32951989005000615,129
adipose tissue,mature B cell,140,0.01%,COX5A,1.6440523147583008,0.09131826469538003,40
adipose tissue,mature B cell,140,0.01%,ATP5F1A,1.6180133459702977,0.08209051685412869,53
adipose tissue,mature B cell,140,0.01%,ATP5F1B,1.668239420110529,0.09988974504152082,44
adipose tissue,mature B cell,140,,PPARGC1A,,,
adipose tissue,memory B cell,125,0.00%,NDUFS1,1.6100438435872395,0.07926626682296024,9
adipose tissue,memory B cell,125,0.01%,NDUFV1,1.5955228805541992,0.07412029555305483,24
adipose tissue,memory B cell,125,0.00%,SDHA,1.539681827320772,0.054331218549922296,17
adipose tissue,memory B cell,125,0.00%,UQCRC1,1.5364012945265997,0.053168656020813054,21
adipose tissue,memory B cell,125,0.02%,UQCRB,2.008209228515625,0.2203690040760078,94
adipose tissue,memory B cell,125,0.03%,COX4I1,2.3150610672800163,0.32911184315674297,114
adipose tissue,memory B cell,125,0.01%,COX5A,1.629172877261513,0.08604525644540367,38
adipose tissue,memory B cell,125,0.01%,ATP5F1A,1.6174802780151367,0.08190160704312485,48
adipose tissue,memory B cell,125,0.01%,ATP5F1B,1.6558962927924261,0.09551556005012472,36
adipose tissue,memory B cell,125,,PPARGC1A,,,
adipose tissue,alpha-beta T cell,20182,0.19%,NDUFS1,1.7416776601334065,0.1259149523511369,855
adipose tissue,alpha-beta T cell,20182,0.20%,NDUFV1,1.7167232259114584,0.11707154428855177,900
adipose tissue,alpha-beta T cell,20182,0.11%,SDHA,1.7442344263980263,0.12682102488307984,475
adipose tissue,alpha-beta T cell,20182,0.09%,UQCRC1,1.683010718936012,0.10512443086794755,420
adipose tissue,alpha-beta T cell,20182,2.67%,UQCRB,2.061524169982915,0.23926287195674717,11999
adipose tissue,alpha-beta T cell,20182,2.72%,COX4I1,2.024645046324734,0.2261935658527046,12210
adipose tissue,alpha-beta T cell,20182,0.25%,COX5A,1.6680945661524142,0.09983841137273489,1108
adipose tissue,alpha-beta T cell,20182,0.38%,ATP5F1A,1.7002920876837164,0.11124864087233795,1718
adipose tissue,alpha-beta T cell,20182,0.39%,ATP5F1B,1.7394899002583237,0.12513964912661854,1742
adipose tissue,alpha-beta T cell,20182,0.00%,PPARGC1A,1.9133745829264324,0.1867612908352786,12
adipose tissue,mature alpha-beta T cell,17631,0.13%,NDUFS1,1.6082470152113173,0.07862950277512074,576
adipose tissue,mature alpha-beta T cell,17631,0.15%,NDUFV1,1.6055118007514313,0.0776601913736953,655
adipose tissue,mature alpha-beta T cell,17631,0.06%,SDHA,1.563331664077879,0.06271230045290022,254
adipose tissue,mature alpha-beta T cell,17631,0.08%,UQCRC1,1.6132314536118981,0.080395899173737,353
adipose tissue,mature alpha-beta T cell,17631,2.60%,UQCRB,2.0578199778414454,0.23795017208313404,11649
adipose tissue,mature alpha-beta T cell,17631,2.63%,COX4I1,2.01974671930605,0.22445768579768377,11802
adipose tissue,mature alpha-beta T cell,17631,0.22%,COX5A,1.6223428444784196,0.08362481419275562,976
adipose tissue,mature alpha-beta T cell,17631,0.33%,ATP5F1A,1.6555803337353188,0.09540358977469318,1490
adipose tissue,mature alpha-beta T cell,17631,0.34%,ATP5F1B,1.6970316233726104,0.11009319025702219,1517
adipose tissue,mature alpha-beta T cell,17631,0.00%,PPARGC1A,1.5076179504394531,0.04296835033948621,2
adipose tissue,memory T cell,140,0.00%,NDUFS1,1.5660265684127808,0.06366732666231856,8
adipose tissue,memory T cell,140,0.01%,NDUFV1,1.6702178563827124,0.10059086770072935,39
adipose tissue,memory T cell,140,0.00%,SDHA,1.640978261044151,0.0902288746832185,19
adipose tissue,memory T cell,140,0.01%,UQCRC1,1.6126694679260254,0.08019674143282003,24
adipose tissue,memory T cell,140,0.02%,UQCRB,2.0115293956938243,0.2215456123265364,105
adipose tissue,memory T cell,140,0.03%,COX4I1,2.3054023060372204,0.32568894980282354,123
adipose tissue,memory T cell,140,0.01%,COX5A,1.6680631966426456,0.09982729457589068,58
adipose tissue,memory T cell,140,0.01%,ATP5F1A,1.7312828802293347,0.1222312270622816,62
adipose tissue,memory T cell,140,0.01%,ATP5F1B,1.7312422635262472,0.12221683322444239,57
adipose tissue,memory T cell,140,,PPARGC1A,,,
adipose tissue,mononuclear cell,112156,1.76%,NDUFS1,1.810896019014844,0.15044470876904176,7882
adipose tissue,mononuclear cell,112156,0.96%,NDUFV1,1.7949187013985608,0.1447826313134026,4308
adipose tissue,mononuclear cell,112156,1.00%,SDHA,1.8076255967275219,0.14928572922390243,4471
adipose tissue,mononuclear cell,112156,0.58%,UQCRC1,1.786099810387865,0.14165737304573753,2604
adipose tissue,mononuclear cell,112156,7.73%,UQCRB,1.9925220641210375,0.21480975176628486,34700
adipose tissue,mononuclear cell,112156,7.97%,COX4I1,1.9685430405745263,0.20631201191459844,35786
adipose tissue,mononuclear cell,112156,1.03%,COX5A,1.7558060520584564,0.13092180339612905,4606
adipose tissue,mononuclear cell,112156,1.54%,ATP5F1A,1.7692136054313967,0.13567320206713226,6902
adipose tissue,mononuclear cell,112156,1.73%,ATP5F1B,1.7963018686397012,0.1452728012055914,7763
adipose tissue,mononuclear cell,112156,0.07%,PPARGC1A,1.814285324983276,0.15164581857827308,327
adipose tissue,naive T cell,28,0.00%,NDUFS1,2.044917106628418,0.23337762380169771,2
adipose tissue,naive T cell,28,0.00%,NDUFV1,1.561273956298828,0.061983085380266034,5
adipose tissue,naive T cell,28,0.00%,SDHA,1.5212223529815674,0.047789508858150274,1
adipose tissue,naive T cell,28,0.00%,UQCRC1,1.571363131205241,0.06555850968837276,3
adipose tissue,naive T cell,28,0.00%,UQCRB,1.9967863294813368,0.21632093163647828,18
adipose tissue,naive T cell,28,0.01%,COX4I1,2.449614913375289,0.37679533526990877,27
adipose tissue,naive T cell,28,0.00%,COX5A,1.6829314761691623,0.10509634863947356,9
adipose tissue,naive T cell,28,0.00%,ATP5F1A,1.7408901850382488,0.125635885170384,12
adipose tissue,naive T cell,28,0.00%,ATP5F1B,1.7601375579833984,0.1324568121276064,8
adipose tissue,naive T cell,28,,PPARGC1A,,,
adipose tissue,lymphocyte of B lineage,16322,0.12%,NDUFS1,1.6426078266001003,0.09080636375982189,561
adipose tissue,lymphocyte of B lineage,16322,0.08%,NDUFV1,1.6151056884103998,0.08106009468227189,369
adipose tissue,lymphocyte of B lineage,16322,0.05%,SDHA,1.6679370862217577,0.0997826032836363,213
adipose tissue,lymphocyte of B lineage,16322,0.06%,UQCRC1,1.5844240500710227,0.07018706724953104,275
adipose tissue,lymphocyte of B lineage,16322,2.18%,UQCRB,2.01674680408617,0.2233945691504939,9783
adipose tissue,lymphocyte of B lineage,16322,2.27%,COX4I1,1.9700820427728614,0.20685740694652113,10170
adipose tissue,lymphocyte of B lineage,16322,0.15%,COX5A,1.5975733208272327,0.07484693515069576,683
adipose tissue,lymphocyte of B lineage,16322,0.26%,ATP5F1A,1.6331792251342672,0.08746503494105368,1187
adipose tissue,lymphocyte of B lineage,16322,0.22%,ATP5F1B,1.6336396316002155,0.08762819481143266,986
adipose tissue,lymphocyte of B lineage,16322,0.00%,PPARGC1A,2.2125563621520996,0.2927859971079535,3
adipose tissue,connective tissue cell,188588,4.10%,NDUFS1,1.8056957973318117,0.14860184260946718,18402
adipose tissue,connective tissue cell,188588,1.72%,NDUFV1,1.804647420984917,0.14823031666116107,7724
adipose tissue,connective tissue cell,188588,2.03%,SDHA,1.7859003435101426,0.14158668552868228,9120
adipose tissue,connective tissue cell,188588,0.84%,UQCRC1,1.8287670378989362,0.1567778803040306,3760
adipose tissue,connective tissue cell,188588,5.89%,UQCRB,1.8466465273576345,0.16311405366014262,26446
adipose tissue,connective tissue cell,188588,5.78%,COX4I1,1.8381215248332883,0.16009294424981368,25943
adipose tissue,connective tissue cell,188588,1.01%,COX5A,1.807329010900199,0.14918062447685554,4524
adipose tissue,connective tissue cell,188588,1.91%,ATP5F1A,1.8271582487587616,0.156207754019993,8560
adipose tissue,connective tissue cell,188588,2.25%,ATP5F1B,1.8213110436291522,0.1541356084234682,10085
adipose tissue,connective tissue cell,188588,0.87%,PPARGC1A,1.822733514570601,0.15463970684864256,3927
adipose tissue,progenitor cell,22033,0.56%,NDUFS1,1.810441899346647,0.1502837768280731,2535
